,id,item_id,dept_id,cat_id,store_id,state_id,d_1,d_2,d_3,d_4,d_5,d_6,d_7,d_8,d_9,d_10,d_11,d_12,d_13,d_14,d_15,d_16,d_17,d_18,d_19,d_20,d_21,d_22,d_23,d_24,d_25,d_26,d_27,d_28
30181,FOODS_3_516_WI_3_validation,FOODS_3_516,FOODS_3,FOODS,WI_3,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30182,FOODS_3_517_WI_3_validation,FOODS_3_517,FOODS_3,FOODS,WI_3,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30183,FOODS_3_518_WI_3_validation,FOODS_3_518,FOODS_3,FOODS,WI_3,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30184,FOODS_3_519_WI_3_validation,FOODS_3_519,FOODS_3,FOODS,WI_3,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30185,FOODS_3_520_WI_3_validation,FOODS_3_520,FOODS_3,FOODS,WI_3,WI,0,1,0,0,0,2,0,0,3,2,0,0,1,3,0,0,1,2,0,2,2,1,4,0,1,0,0,1
30186,FOODS_3_521_WI_3_validation,FOODS_3_521,FOODS_3,FOODS,WI_3,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30187,FOODS_3_522_WI_3_validation,FOODS_3_522,FOODS_3,FOODS,WI_3,WI,1,0,1,1,0,1,0,1,0,0,0,0,0,8,2,0,0,1,0,0,0,0,1,0,0,0,0,0
30188,FOODS_3_523_WI_3_validation,FOODS_3_523,FOODS_3,FOODS,WI_3,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30189,FOODS_3_524_WI_3_validation,FOODS_3_524,FOODS_3,FOODS,WI_3,WI,4,7,7,7,3,5,1,2,6,9,7,3,2,6,4,4,2,5,2,1,3,16,1,2,4,5,1,3
30190,FOODS_3_525_WI_3_validation,FOODS_3_525,FOODS_3,FOODS,WI_3,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30191,FOODS_3_526_WI_3_validation,FOODS_3_526,FOODS_3,FOODS,WI_3,WI,9,8,5,11,4,4,6,8,6,6,7,4,1,7,12,8,8,10,5,5,9,6,6,6,0,6,2,4
30192,FOODS_3_527_WI_3_validation,FOODS_3_527,FOODS_3,FOODS,WI_3,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30193,FOODS_3_528_WI_3_validation,FOODS_3_528,FOODS_3,FOODS,WI_3,WI,1,0,1,1,0,0,1,2,0,1,1,0,0,1,2,1,0,3,2,0,1,0,0,1,0,1,0,1
30194,FOODS_3_529_WI_3_validation,FOODS_3_529,FOODS_3,FOODS,WI_3,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30195,FOODS_3_530_WI_3_validation,FOODS_3_530,FOODS_3,FOODS,WI_3,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30196,FOODS_3_531_WI_3_validation,FOODS_3_531,FOODS_3,FOODS,WI_3,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30197,FOODS_3_532_WI_3_validation,FOODS_3_532,FOODS_3,FOODS,WI_3,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30198,FOODS_3_533_WI_3_validation,FOODS_3_533,FOODS_3,FOODS,WI_3,WI,2,1,4,2,1,4,4,6,6,4,5,5,2,1,5,2,3,3,5,1,2,4,3,3,3,6,1,5
30199,FOODS_3_534_WI_3_validation,FOODS_3_534,FOODS_3,FOODS,WI_3,WI,4,0,3,5,0,0,1,4,3,0,1,3,4,0,0,8,6,1,4,4,3,6,5,2,3,0,9,5
30200,FOODS_3_535_WI_3_validation,FOODS_3_535,FOODS_3,FOODS,WI_3,WI,0,0,0,0,1,0,1,3,0,1,1,1,1,0,0,4,0,0,1,0,1,1,2,1,0,1,0,0
30201,FOODS_3_536_WI_3_validation,FOODS_3_536,FOODS_3,FOODS,WI_3,WI,2,0,1,1,0,1,0,1,0,0,0,0,0,0,4,2,0,1,0,0,0,0,1,0,0,1,0,0
30202,FOODS_3_537_WI_3_validation,FOODS_3_537,FOODS_3,FOODS,WI_3,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30203,FOODS_3_538_WI_3_validation,FOODS_3_538,FOODS_3,FOODS,WI_3,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30204,FOODS_3_539_WI_3_validation,FOODS_3_539,FOODS_3,FOODS,WI_3,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30205,FOODS_3_540_WI_3_validation,FOODS_3_540,FOODS_3,FOODS,WI_3,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30206,FOODS_3_541_WI_3_validation,FOODS_3_541,FOODS_3,FOODS,WI_3,WI,8,8,14,5,17,5,3,8,14,5,13,8,8,7,13,21,11,18,10,7,4,14,14,3,13,9,12,5
30207,FOODS_3_542_WI_3_validation,FOODS_3_542,FOODS_3,FOODS,WI_3,WI,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,3,1,1,0,3,0,1,0,2,0,0
30208,FOODS_3_543_WI_3_validation,FOODS_3_543,FOODS_3,FOODS,WI_3,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30209,FOODS_3_544_WI_3_validation,FOODS_3_544,FOODS_3,FOODS,WI_3,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30210,FOODS_3_545_WI_3_validation,FOODS_3_545,FOODS_3,FOODS,WI_3,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30211,FOODS_3_546_WI_3_validation,FOODS_3_546,FOODS_3,FOODS,WI_3,WI,3,6,1,2,0,6,2,7,5,3,3,7,4,5,17,3,2,4,6,1,7,5,3,4,3,5,4,2
30212,FOODS_3_547_WI_3_validation,FOODS_3_547,FOODS_3,FOODS,WI_3,WI,12,15,30,22,13,80,42,37,38,40,30,60,36,65,109,32,40,41,7,15,22,20,30,9,6,33,8,26
30213,FOODS_3_548_WI_3_validation,FOODS_3_548,FOODS_3,FOODS,WI_3,WI,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30214,FOODS_3_549_WI_3_validation,FOODS_3_549,FOODS_3,FOODS,WI_3,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30215,FOODS_3_550_WI_3_validation,FOODS_3_550,FOODS_3,FOODS,WI_3,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30216,FOODS_3_551_WI_3_validation,FOODS_3_551,FOODS_3,FOODS,WI_3,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30217,FOODS_3_552_WI_3_validation,FOODS_3_552,FOODS_3,FOODS,WI_3,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30218,FOODS_3_553_WI_3_validation,FOODS_3_553,FOODS_3,FOODS,WI_3,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30219,FOODS_3_554_WI_3_validation,FOODS_3_554,FOODS_3,FOODS,WI_3,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30220,FOODS_3_555_WI_3_validation,FOODS_3_555,FOODS_3,FOODS,WI_3,WI,51,45,25,39,23,56,46,52,61,39,46,22,39,45,51,41,32,35,47,47,37,53,51,24,32,25,26,41
30221,FOODS_3_556_WI_3_validation,FOODS_3_556,FOODS_3,FOODS,WI_3,WI,0,0,0,0,1,1,1,2,2,1,1,1,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
30222,FOODS_3_557_WI_3_validation,FOODS_3_557,FOODS_3,FOODS,WI_3,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30223,FOODS_3_558_WI_3_validation,FOODS_3_558,FOODS_3,FOODS,WI_3,WI,1,1,1,0,3,0,1,3,3,1,5,0,6,1,2,1,1,1,0,1,3,3,1,2,1,2,3,1
30224,FOODS_3_559_WI_3_validation,FOODS_3_559,FOODS_3,FOODS,WI_3,WI,3,3,3,2,2,2,1,4,1,1,0,2,1,2,2,7,4,0,2,3,2,4,1,0,0,0,0,2
30225,FOODS_3_560_WI_3_validation,FOODS_3_560,FOODS_3,FOODS,WI_3,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30226,FOODS_3_561_WI_3_validation,FOODS_3_561,FOODS_3,FOODS,WI_3,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30227,FOODS_3_562_WI_3_validation,FOODS_3_562,FOODS_3,FOODS,WI_3,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30228,FOODS_3_563_WI_3_validation,FOODS_3_563,FOODS_3,FOODS,WI_3,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30229,FOODS_3_564_WI_3_validation,FOODS_3_564,FOODS_3,FOODS,WI_3,WI,5,9,5,2,0,3,0,1,2,3,0,2,6,10,1,0,0,4,3,1,2,4,2,3,0,2,1,3
30230,FOODS_3_565_WI_3_validation,FOODS_3_565,FOODS_3,FOODS,WI_3,WI,2,1,0,2,0,0,1,4,1,0,0,2,0,0,2,0,0,0,1,1,1,0,0,0,1,0,2,2
30231,FOODS_3_566_WI_3_validation,FOODS_3_566,FOODS_3,FOODS,WI_3,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30232,FOODS_3_567_WI_3_validation,FOODS_3_567,FOODS_3,FOODS,WI_3,WI,1,2,2,3,2,2,2,4,1,5,2,0,1,2,1,3,4,3,2,1,0,3,4,2,0,2,1,5
30233,FOODS_3_568_WI_3_validation,FOODS_3_568,FOODS_3,FOODS,WI_3,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30234,FOODS_3_569_WI_3_validation,FOODS_3_569,FOODS_3,FOODS,WI_3,WI,1,3,3,0,1,3,2,3,4,4,5,1,5,9,17,17,11,15,2,8,4,6,7,7,4,5,2,1
30235,FOODS_3_570_WI_3_validation,FOODS_3_570,FOODS_3,FOODS,WI_3,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30236,FOODS_3_571_WI_3_validation,FOODS_3_571,FOODS_3,FOODS,WI_3,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30237,FOODS_3_572_WI_3_validation,FOODS_3_572,FOODS_3,FOODS,WI_3,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30238,FOODS_3_573_WI_3_validation,FOODS_3_573,FOODS_3,FOODS,WI_3,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30239,FOODS_3_574_WI_3_validation,FOODS_3_574,FOODS_3,FOODS,WI_3,WI,4,10,5,1,6,11,9,11,9,9,7,11,11,14,18,26,5,15,9,14,8,17,12,8,11,5,6,7
30240,FOODS_3_575_WI_3_validation,FOODS_3_575,FOODS_3,FOODS,WI_3,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30241,FOODS_3_576_WI_3_validation,FOODS_3_576,FOODS_3,FOODS,WI_3,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30242,FOODS_3_577_WI_3_validation,FOODS_3_577,FOODS_3,FOODS,WI_3,WI,2,1,3,1,1,1,5,2,3,2,0,0,0,0,4,1,5,0,2,2,2,1,0,4,2,6,1,5
30243,FOODS_3_578_WI_3_validation,FOODS_3_578,FOODS_3,FOODS,WI_3,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30244,FOODS_3_579_WI_3_validation,FOODS_3_579,FOODS_3,FOODS,WI_3,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30245,FOODS_3_580_WI_3_validation,FOODS_3_580,FOODS_3,FOODS,WI_3,WI,25,31,38,13,18,37,31,95,37,46,5,1,0,0,100,81,0,0,0,25,34,31,27,7,8,35,18,24
30246,FOODS_3_581_WI_3_validation,FOODS_3_581,FOODS_3,FOODS,WI_3,WI,0,1,2,0,0,1,0,0,2,2,1,0,4,0,1,0,4,0,0,0,0,1,0,1,1,1,1,4
30247,FOODS_3_582_WI_3_validation,FOODS_3_582,FOODS_3,FOODS,WI_3,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30248,FOODS_3_583_WI_3_validation,FOODS_3_583,FOODS_3,FOODS,WI_3,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30249,FOODS_3_584_WI_3_validation,FOODS_3_584,FOODS_3,FOODS,WI_3,WI,10,11,7,11,1,24,12,7,5,8,9,16,8,8,14,8,6,7,5,4,9,8,10,3,6,1,6,6
30250,FOODS_3_585_WI_3_validation,FOODS_3_585,FOODS_3,FOODS,WI_3,WI,0,1,0,1,1,5,4,1,1,2,3,0,3,4,2,1,3,5,5,1,0,2,2,2,2,2,1,0
30251,FOODS_3_586_WI_3_validation,FOODS_3_586,FOODS_3,FOODS,WI_3,WI,61,67,35,66,37,62,63,80,66,61,65,54,51,53,81,89,45,51,55,36,62,75,57,43,41,37,47,55
30252,FOODS_3_587_WI_3_validation,FOODS_3_587,FOODS_3,FOODS,WI_3,WI,57,62,49,36,0,0,1,121,91,66,75,63,38,40,21,21,13,22,7,30,24,59,73,52,42,44,52,44
30253,FOODS_3_588_WI_3_validation,FOODS_3_588,FOODS_3,FOODS,WI_3,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30254,FOODS_3_589_WI_3_validation,FOODS_3_589,FOODS_3,FOODS,WI_3,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30255,FOODS_3_590_WI_3_validation,FOODS_3_590,FOODS_3,FOODS,WI_3,WI,2,0,1,2,0,2,1,0,0,0,2,1,1,4,0,0,0,0,0,0,0,0,0,1,4,3,4,0
30256,FOODS_3_591_WI_3_validation,FOODS_3_591,FOODS_3,FOODS,WI_3,WI,1,0,1,0,1,3,0,1,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,1,0,0,0,0
30257,FOODS_3_592_WI_3_validation,FOODS_3_592,FOODS_3,FOODS,WI_3,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30258,FOODS_3_593_WI_3_validation,FOODS_3_593,FOODS_3,FOODS,WI_3,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30259,FOODS_3_594_WI_3_validation,FOODS_3_594,FOODS_3,FOODS,WI_3,WI,8,1,7,1,3,1,2,12,5,2,0,1,4,2,3,7,4,3,1,22,2,6,13,4,0,6,2,3
30260,FOODS_3_595_WI_3_validation,FOODS_3_595,FOODS_3,FOODS,WI_3,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30261,FOODS_3_596_WI_3_validation,FOODS_3_596,FOODS_3,FOODS,WI_3,WI,1,4,1,0,0,3,5,4,6,2,4,2,7,5,4,0,0,0,3,1,5,5,2,1,1,0,0,2
30262,FOODS_3_597_WI_3_validation,FOODS_3_597,FOODS_3,FOODS,WI_3,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30263,FOODS_3_598_WI_3_validation,FOODS_3_598,FOODS_3,FOODS,WI_3,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30264,FOODS_3_599_WI_3_validation,FOODS_3_599,FOODS_3,FOODS,WI_3,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30265,FOODS_3_600_WI_3_validation,FOODS_3_600,FOODS_3,FOODS,WI_3,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30266,FOODS_3_601_WI_3_validation,FOODS_3_601,FOODS_3,FOODS,WI_3,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30267,FOODS_3_602_WI_3_validation,FOODS_3_602,FOODS_3,FOODS,WI_3,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30268,FOODS_3_603_WI_3_validation,FOODS_3_603,FOODS_3,FOODS,WI_3,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30269,FOODS_3_604_WI_3_validation,FOODS_3_604,FOODS_3,FOODS,WI_3,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30270,FOODS_3_605_WI_3_validation,FOODS_3_605,FOODS_3,FOODS,WI_3,WI,0,1,0,0,2,6,5,0,0,0,1,6,4,4,6,5,4,3,3,0,4,2,6,2,0,4,4,1
30271,FOODS_3_606_WI_3_validation,FOODS_3_606,FOODS_3,FOODS,WI_3,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30272,FOODS_3_607_WI_3_validation,FOODS_3_607,FOODS_3,FOODS,WI_3,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30273,FOODS_3_608_WI_3_validation,FOODS_3_608,FOODS_3,FOODS,WI_3,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30274,FOODS_3_609_WI_3_validation,FOODS_3_609,FOODS_3,FOODS,WI_3,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30275,FOODS_3_610_WI_3_validation,FOODS_3_610,FOODS_3,FOODS,WI_3,WI,1,0,4,0,0,1,1,3,1,1,2,8,1,1,3,1,0,0,2,3,3,4,1,0,0,0,1,2
30276,FOODS_3_611_WI_3_validation,FOODS_3_611,FOODS_3,FOODS,WI_3,WI,0,0,0,0,2,2,3,5,6,5,6,5,4,9,2,0,6,4,8,6,3,3,1,5,3,4,3,5
30277,FOODS_3_612_WI_3_validation,FOODS_3_612,FOODS_3,FOODS,WI_3,WI,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30278,FOODS_3_613_WI_3_validation,FOODS_3_613,FOODS_3,FOODS,WI_3,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30279,FOODS_3_614_WI_3_validation,FOODS_3_614,FOODS_3,FOODS,WI_3,WI,5,11,7,1,0,2,2,10,4,7,7,4,7,0,12,18,1,5,4,4,3,2,1,1,4,9,1,3
30280,FOODS_3_615_WI_3_validation,FOODS_3_615,FOODS_3,FOODS,WI_3,WI,1,0,1,4,0,1,0,5,1,0,0,0,0,0,1,2,0,2,0,0,6,2,0,0,0,0,3,1
30281,FOODS_3_616_WI_3_validation,FOODS_3_616,FOODS_3,FOODS,WI_3,WI,3,3,1,0,1,3,3,4,3,5,5,2,3,0,0,6,3,4,2,2,1,1,1,2,3,1,4,0
30282,FOODS_3_617_WI_3_validation,FOODS_3_617,FOODS_3,FOODS,WI_3,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30283,FOODS_3_618_WI_3_validation,FOODS_3_618,FOODS_3,FOODS,WI_3,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30284,FOODS_3_619_WI_3_validation,FOODS_3_619,FOODS_3,FOODS,WI_3,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30285,FOODS_3_620_WI_3_validation,FOODS_3_620,FOODS_3,FOODS,WI_3,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30286,FOODS_3_621_WI_3_validation,FOODS_3_621,FOODS_3,FOODS,WI_3,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30287,FOODS_3_622_WI_3_validation,FOODS_3_622,FOODS_3,FOODS,WI_3,WI,1,1,4,0,0,3,1,2,0,0,0,0,0,0,2,3,3,1,1,0,0,0,0,0,1,2,0,1
30288,FOODS_3_623_WI_3_validation,FOODS_3_623,FOODS_3,FOODS,WI_3,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30289,FOODS_3_624_WI_3_validation,FOODS_3_624,FOODS_3,FOODS,WI_3,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30290,FOODS_3_625_WI_3_validation,FOODS_3_625,FOODS_3,FOODS,WI_3,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30291,FOODS_3_626_WI_3_validation,FOODS_3_626,FOODS_3,FOODS,WI_3,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30292,FOODS_3_627_WI_3_validation,FOODS_3_627,FOODS_3,FOODS,WI_3,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30293,FOODS_3_628_WI_3_validation,FOODS_3_628,FOODS_3,FOODS,WI_3,WI,1,3,0,0,4,3,5,11,0,3,3,0,0,0,4,2,1,3,0,1,5,1,0,0,3,3,2,1
30294,FOODS_3_629_WI_3_validation,FOODS_3_629,FOODS_3,FOODS,WI_3,WI,0,0,1,0,0,0,1,0,1,2,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
30295,FOODS_3_630_WI_3_validation,FOODS_3_630,FOODS_3,FOODS,WI_3,WI,1,3,0,1,1,1,0,2,1,1,0,0,1,0,0,2,4,1,0,0,1,1,0,0,0,0,0,0
30296,FOODS_3_631_WI_3_validation,FOODS_3_631,FOODS_3,FOODS,WI_3,WI,0,2,1,2,1,0,1,2,1,2,0,0,1,3,2,0,0,0,2,3,0,1,1,2,0,1,1,2
30297,FOODS_3_632_WI_3_validation,FOODS_3_632,FOODS_3,FOODS,WI_3,WI,1,1,1,0,2,2,2,3,0,2,1,1,1,0,3,2,2,1,2,1,3,2,0,3,0,2,0,3
30298,FOODS_3_633_WI_3_validation,FOODS_3_633,FOODS_3,FOODS,WI_3,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30299,FOODS_3_634_WI_3_validation,FOODS_3_634,FOODS_3,FOODS,WI_3,WI,2,1,0,3,2,3,6,11,0,4,0,0,0,0,7,2,1,7,2,1,1,3,4,3,1,4,1,2
30300,FOODS_3_635_WI_3_validation,FOODS_3_635,FOODS_3,FOODS,WI_3,WI,5,6,8,2,2,7,6,9,6,10,10,11,22,33,19,3,8,15,8,7,8,10,9,4,4,8,3,1
30301,FOODS_3_636_WI_3_validation,FOODS_3_636,FOODS_3,FOODS,WI_3,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30302,FOODS_3_637_WI_3_validation,FOODS_3_637,FOODS_3,FOODS,WI_3,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30303,FOODS_3_638_WI_3_validation,FOODS_3_638,FOODS_3,FOODS,WI_3,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30304,FOODS_3_639_WI_3_validation,FOODS_3_639,FOODS_3,FOODS,WI_3,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30305,FOODS_3_640_WI_3_validation,FOODS_3_640,FOODS_3,FOODS,WI_3,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30306,FOODS_3_641_WI_3_validation,FOODS_3_641,FOODS_3,FOODS,WI_3,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30307,FOODS_3_642_WI_3_validation,FOODS_3_642,FOODS_3,FOODS,WI_3,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30308,FOODS_3_643_WI_3_validation,FOODS_3_643,FOODS_3,FOODS,WI_3,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30309,FOODS_3_644_WI_3_validation,FOODS_3_644,FOODS_3,FOODS,WI_3,WI,1,6,1,0,3,5,3,1,2,0,0,0,1,3,4,2,1,2,1,6,4,3,0,3,0,0,1,1
30310,FOODS_3_645_WI_3_validation,FOODS_3_645,FOODS_3,FOODS,WI_3,WI,2,1,1,0,0,2,2,3,9,1,3,2,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0
30311,FOODS_3_646_WI_3_validation,FOODS_3_646,FOODS_3,FOODS,WI_3,WI,0,3,3,1,1,1,1,0,0,0,1,3,5,2,3,3,3,3,1,1,1,8,0,1,1,6,1,0
30312,FOODS_3_647_WI_3_validation,FOODS_3_647,FOODS_3,FOODS,WI_3,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
