id,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28
HOUSEHOLD_2_379_CA_2_validation,1,1,1,0,1,1,2,1,2,0,0,0,0,1,1,1,0,0,1,0,2,3,1,0,1,2,0,1
HOUSEHOLD_2_379_CA_3_validation,2,2,0,0,1,2,1,1,2,2,1,2,1,1,1,2,0,2,3,1,2,0,0,1,2,0,1,0
HOUSEHOLD_2_379_CA_4_validation,0,1,1,0,1,0,2,0,0,0,0,1,0,0,1,1,0,2,0,0,0,0,1,0,1,0,0,0
HOUSEHOLD_2_379_TX_1_validation,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
HOUSEHOLD_2_379_TX_2_validation,6,2,0,0,1,2,3,2,1,2,4,2,1,3,6,4,1,2,1,1,2,5,4,0,0,1,3,0
HOUSEHOLD_2_379_TX_3_validation,0,2,0,1,3,0,2,0,0,0,1,0,1,1,1,2,0,1,0,0,1,2,2,0,1,0,0,1
HOUSEHOLD_2_379_WI_1_validation,2,0,0,0,0,1,0,0,1,0,0,1,2,1,2,0,1,0,0,0,1,3,0,1,0,1,0,2
HOUSEHOLD_2_379_WI_2_validation,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1
HOUSEHOLD_2_379_WI_3_validation,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1
HOUSEHOLD_2_380_CA_1_validation,3,0,1,1,1,1,3,2,1,1,0,0,0,3,3,0,0,0,1,1,1,3,0,0,0,1,1,0
HOUSEHOLD_2_380_CA_2_validation,5,7,0,1,2,2,2,4,5,1,2,0,1,2,6,6,1,5,0,1,2,2,9,3,1,0,0,1
HOUSEHOLD_2_380_CA_3_validation,4,3,2,0,0,6,0,0,0,0,3,0,1,1,1,4,1,0,0,2,5,0,0,0,0,0,3,2
HOUSEHOLD_2_380_CA_4_validation,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,2,0,1,0,0,1,0,0
HOUSEHOLD_2_380_TX_1_validation,1,2,3,0,1,0,1,1,0,2,1,0,1,0,1,2,0,3,1,2,0,4,1,1,3,0,1,0
HOUSEHOLD_2_380_TX_2_validation,3,3,0,0,2,0,0,2,0,0,0,1,1,2,5,3,2,0,0,1,2,2,0,2,1,2,2,1
HOUSEHOLD_2_380_TX_3_validation,0,0,1,0,0,1,0,1,3,1,1,0,1,0,1,0,0,0,0,0,0,0,3,1,1,1,0,0
HOUSEHOLD_2_380_WI_1_validation,2,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0
HOUSEHOLD_2_380_WI_2_validation,1,2,2,0,0,0,0,1,0,0,0,1,0,1,1,2,0,0,0,0,2,0,2,0,0,1,0,1
HOUSEHOLD_2_380_WI_3_validation,1,0,1,2,0,2,1,1,1,0,0,1,0,2,2,3,0,1,2,1,3,2,1,0,0,0,0,1
HOUSEHOLD_2_381_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_381_CA_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_381_CA_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_381_CA_4_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_381_TX_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_381_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_381_TX_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_381_WI_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_381_WI_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_381_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_382_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_382_CA_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_382_CA_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_382_CA_4_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_382_TX_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_382_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_382_TX_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_382_WI_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_382_WI_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_382_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_383_CA_1_validation,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_383_CA_2_validation,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
HOUSEHOLD_2_383_CA_3_validation,2,0,2,0,2,0,0,1,0,0,1,0,0,0,3,1,2,0,0,2,0,1,0,0,0,0,0,0
HOUSEHOLD_2_383_CA_4_validation,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_383_TX_1_validation,0,3,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_383_TX_2_validation,0,1,0,3,0,0,3,2,2,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_383_TX_3_validation,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_383_WI_1_validation,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,3,0,0,1
HOUSEHOLD_2_383_WI_2_validation,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,2,0,0,1,0,0,0,0,1
HOUSEHOLD_2_383_WI_3_validation,1,2,1,1,0,2,2,1,0,1,0,0,0,2,0,0,0,1,1,0,3,0,0,1,0,0,0,0
HOUSEHOLD_2_384_CA_1_validation,1,3,1,0,0,0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
HOUSEHOLD_2_384_CA_2_validation,3,2,0,2,0,1,0,3,3,1,1,1,0,2,5,1,3,3,2,0,1,3,3,3,1,0,2,0
HOUSEHOLD_2_384_CA_3_validation,4,1,2,4,1,2,4,1,2,4,1,1,2,1,3,3,3,0,1,0,1,2,1,2,1,1,1,1
HOUSEHOLD_2_384_CA_4_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_384_TX_1_validation,0,1,1,1,3,1,0,4,0,0,3,1,2,1,1,0,0,1,1,1,2,1,0,2,2,0,0,0
HOUSEHOLD_2_384_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,1,1,0,0,0,0,4,1,0,1,2,0,3
HOUSEHOLD_2_384_TX_3_validation,2,1,4,2,1,3,6,3,2,5,5,0,2,2,3,4,1,1,0,3,3,7,1,1,0,2,2,2
HOUSEHOLD_2_384_WI_1_validation,0,1,0,0,0,1,0,3,0,1,0,0,0,2,3,1,0,0,1,0,0,3,0,0,1,0,0,0
HOUSEHOLD_2_384_WI_2_validation,1,4,3,2,0,9,0,5,6,1,0,6,2,4,0,0,1,5,6,0,0,11,1,0,0,1,2,3
HOUSEHOLD_2_384_WI_3_validation,3,4,0,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,1,2,0,3,2
HOUSEHOLD_2_385_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0
HOUSEHOLD_2_385_CA_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_385_CA_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
HOUSEHOLD_2_385_CA_4_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_385_TX_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0
HOUSEHOLD_2_385_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_385_TX_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0
HOUSEHOLD_2_385_WI_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1
HOUSEHOLD_2_385_WI_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_385_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_386_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_386_CA_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_386_CA_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_386_CA_4_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_386_TX_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_386_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_386_TX_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_386_WI_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_386_WI_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_386_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_387_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_387_CA_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_387_CA_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_387_CA_4_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_387_TX_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_387_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_387_TX_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_387_WI_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_387_WI_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_387_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_388_CA_1_validation,1,1,1,0,0,1,0,0,2,0,1,0,0,2,1,1,1,2,1,4,0,1,0,0,0,0,0,0
HOUSEHOLD_2_388_CA_2_validation,0,4,0,1,1,0,0,1,0,0,1,0,0,1,0,2,0,0,0,0,0,3,2,0,0,0,0,0
HOUSEHOLD_2_388_CA_3_validation,3,2,0,0,0,0,1,1,0,0,1,0,1,2,0,2,2,0,2,0,0,0,4,1,2,0,4,1
HOUSEHOLD_2_388_CA_4_validation,0,1,0,0,1,0,1,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
HOUSEHOLD_2_388_TX_1_validation,0,0,1,0,0,0,2,0,1,0,0,0,0,0,1,0,0,1,0,0,1,2,1,0,1,0,1,0
HOUSEHOLD_2_388_TX_2_validation,2,2,2,1,0,0,1,1,1,1,1,0,0,1,3,0,1,1,0,0,1,1,1,1,0,0,1,0
HOUSEHOLD_2_388_TX_3_validation,1,2,0,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2,0,0,0,1
HOUSEHOLD_2_388_WI_1_validation,1,0,0,0,0,1,1,1,0,0,0,0,1,0,2,0,0,0,1,1,1,1,0,0,0,0,2,1
HOUSEHOLD_2_388_WI_2_validation,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1
HOUSEHOLD_2_388_WI_3_validation,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1
HOUSEHOLD_2_389_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_389_CA_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_389_CA_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_389_CA_4_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_389_TX_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_389_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_389_TX_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_389_WI_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_389_WI_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_389_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_390_CA_1_validation,0,2,2,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0
HOUSEHOLD_2_390_CA_2_validation,1,1,0,0,0,1,1,2,2,2,0,1,1,0,1,0,0,0,0,0,1,1,2,0,2,1,0,1
HOUSEHOLD_2_390_CA_3_validation,1,0,0,0,2,0,0,1,4,2,1,0,0,0,1,0,2,0,2,0,0,0,0,0,1,0,1,0
HOUSEHOLD_2_390_CA_4_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_390_TX_1_validation,1,1,0,0,1,1,2,0,1,0,0,0,0,1,0,2,0,0,0,0,1,1,0,0,0,0,0,2
HOUSEHOLD_2_390_TX_2_validation,1,0,1,1,0,1,2,2,1,0,1,1,1,0,1,1,0,0,0,3,0,0,4,0,0,0,1,1
HOUSEHOLD_2_390_TX_3_validation,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2,2,0,1,0,1,0,0,1,0,0,1
HOUSEHOLD_2_390_WI_1_validation,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
HOUSEHOLD_2_390_WI_2_validation,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HOUSEHOLD_2_390_WI_3_validation,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
HOUSEHOLD_2_391_CA_1_validation,1,0,3,1,1,0,1,0,3,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,2,1,1
HOUSEHOLD_2_391_CA_2_validation,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,2,0,2,0
HOUSEHOLD_2_391_CA_3_validation,2,0,0,1,0,1,1,3,0,1,1,0,0,0,1,4,1,1,0,0,0,0,3,0,0,0,1,0
HOUSEHOLD_2_391_CA_4_validation,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0
HOUSEHOLD_2_391_TX_1_validation,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
HOUSEHOLD_2_391_TX_2_validation,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0
HOUSEHOLD_2_391_TX_3_validation,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_391_WI_1_validation,0,2,0,0,0,0,1,1,0,0,0,3,0,0,2,0,1,0,0,0,0,0,0,1,0,0,1,1
HOUSEHOLD_2_391_WI_2_validation,0,0,0,0,1,0,0,0,0,0,2,1,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1
HOUSEHOLD_2_391_WI_3_validation,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
HOUSEHOLD_2_392_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_392_CA_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_392_CA_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_392_CA_4_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_392_TX_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_392_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_392_TX_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_392_WI_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_392_WI_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_392_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_393_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_393_CA_2_validation,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HOUSEHOLD_2_393_CA_3_validation,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0
HOUSEHOLD_2_393_CA_4_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HOUSEHOLD_2_393_TX_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
HOUSEHOLD_2_393_TX_2_validation,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
HOUSEHOLD_2_393_TX_3_validation,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_393_WI_1_validation,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_393_WI_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
HOUSEHOLD_2_393_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_394_CA_1_validation,1,1,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,2,0,1,1,0,1,0,1
HOUSEHOLD_2_394_CA_2_validation,1,1,3,0,2,0,1,0,1,0,0,1,0,1,0,1,2,1,1,0,0,0,1,1,2,2,1,1
HOUSEHOLD_2_394_CA_3_validation,0,1,2,3,2,0,0,0,1,0,1,0,0,0,1,1,0,0,2,0,2,1,1,1,0,0,0,1
HOUSEHOLD_2_394_CA_4_validation,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0
HOUSEHOLD_2_394_TX_1_validation,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
HOUSEHOLD_2_394_TX_2_validation,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
HOUSEHOLD_2_394_TX_3_validation,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
HOUSEHOLD_2_394_WI_1_validation,1,0,1,1,0,0,0,1,0,1,1,0,0,0,2,1,0,1,0,0,0,0,1,0,1,0,0,1
HOUSEHOLD_2_394_WI_2_validation,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
HOUSEHOLD_2_394_WI_3_validation,0,0,1,0,0,1,1,0,0,1,0,0,1,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0
HOUSEHOLD_2_395_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0
HOUSEHOLD_2_395_CA_2_validation,1,0,1,0,0,0,1,1,1,9,0,0,1,0,6,0,5,1,2,1,0,1,4,4,0,0,1,4
HOUSEHOLD_2_395_CA_3_validation,0,7,0,3,1,0,1,7,3,1,0,1,2,0,0,2,1,3,5,2,2,0,6,0,2,0,2,0
HOUSEHOLD_2_395_CA_4_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
HOUSEHOLD_2_395_TX_1_validation,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,1,0
HOUSEHOLD_2_395_TX_2_validation,1,0,0,0,1,1,0,1,1,2,0,0,0,0,0,2,0,0,1,1,1,1,1,1,0,0,0,0
HOUSEHOLD_2_395_TX_3_validation,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,1,0,0,0,2,0
HOUSEHOLD_2_395_WI_1_validation,0,0,0,1,0,2,1,0,1,0,2,1,0,3,1,1,0,0,0,0,2,0,0,0,0,0,0,1
HOUSEHOLD_2_395_WI_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_395_WI_3_validation,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,3,1,0,1,1,0,0,0,2,5,0,2,1
HOUSEHOLD_2_396_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_396_CA_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_396_CA_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_396_CA_4_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_396_TX_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_396_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_396_TX_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_396_WI_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSEHOLD_2_396_WI_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
