,Unnamed: 0,id,d_1,d_2,d_3,d_4,d_5,d_6,d_7,d_8,d_9,d_10,d_11,d_12,d_13,d_14,d_15,d_16,d_17,d_18,d_19,d_20,d_21,d_22,d_23,d_24,d_25,d_26,d_27,d_28
28971,28971,HOUSEHOLD_2_435_WI_3_validation,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
28972,28972,HOUSEHOLD_2_436_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28973,28973,HOUSEHOLD_2_437_WI_3_validation,1,2,0,1,0,1,1,3,0,2,0,2,1,0,2,2,0,1,0,0,2,2,2,0,0,0,0,0
28974,28974,HOUSEHOLD_2_438_WI_3_validation,0,0,1,0,0,0,1,1,1,0,0,0,2,1,3,2,0,0,0,0,2,1,0,0,1,1,0,0
28975,28975,HOUSEHOLD_2_439_WI_3_validation,1,3,1,0,0,1,0,1,1,0,0,2,2,0,1,1,0,0,0,0,0,0,4,0,0,0,0,3
28976,28976,HOUSEHOLD_2_440_WI_3_validation,2,2,2,1,0,3,3,1,0,0,3,15,3,3,0,0,0,0,0,0,0,1,2,2,1,1,11,0
28977,28977,HOUSEHOLD_2_441_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,1,1,0,0,0
28978,28978,HOUSEHOLD_2_442_WI_3_validation,1,0,0,1,1,1,0,2,1,1,0,1,0,2,1,1,0,0,0,0,0,0,1,0,0,1,0,1
28979,28979,HOUSEHOLD_2_443_WI_3_validation,1,3,0,0,1,0,0,0,3,0,1,1,0,1,2,3,0,0,0,2,2,1,0,0,0,0,0,0
28980,28980,HOUSEHOLD_2_444_WI_3_validation,0,0,0,0,2,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
28981,28981,HOUSEHOLD_2_445_WI_3_validation,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28982,28982,HOUSEHOLD_2_446_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
28983,28983,HOUSEHOLD_2_447_WI_3_validation,0,0,0,2,1,0,0,5,0,0,0,0,0,0,0,0,1,2,1,1,0,0,2,1,0,1,1,2
28984,28984,HOUSEHOLD_2_448_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28985,28985,HOUSEHOLD_2_449_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28986,28986,HOUSEHOLD_2_450_WI_3_validation,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1
28987,28987,HOUSEHOLD_2_451_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28988,28988,HOUSEHOLD_2_452_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28989,28989,HOUSEHOLD_2_453_WI_3_validation,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28990,28990,HOUSEHOLD_2_454_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28991,28991,HOUSEHOLD_2_455_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28992,28992,HOUSEHOLD_2_456_WI_3_validation,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28993,28993,HOUSEHOLD_2_457_WI_3_validation,0,0,0,0,1,1,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0
28994,28994,HOUSEHOLD_2_458_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28995,28995,HOUSEHOLD_2_459_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28996,28996,HOUSEHOLD_2_460_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28997,28997,HOUSEHOLD_2_461_WI_3_validation,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,1,0,0,0
28998,28998,HOUSEHOLD_2_462_WI_3_validation,1,0,0,0,0,0,3,1,0,0,0,0,0,1,1,2,0,0,1,0,0,0,2,1,0,0,1,0
28999,28999,HOUSEHOLD_2_463_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29000,29000,HOUSEHOLD_2_464_WI_3_validation,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
29001,29001,HOUSEHOLD_2_465_WI_3_validation,0,2,2,0,1,2,5,0,1,0,0,0,0,1,2,3,0,0,0,2,3,0,1,2,0,1,2,1
29002,29002,HOUSEHOLD_2_466_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29003,29003,HOUSEHOLD_2_467_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29004,29004,HOUSEHOLD_2_468_WI_3_validation,0,4,0,2,0,0,0,0,1,0,1,1,1,1,1,0,3,0,0,0,0,0,0,0,1,1,1,0
29005,29005,HOUSEHOLD_2_469_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29006,29006,HOUSEHOLD_2_470_WI_3_validation,2,0,0,1,1,2,1,0,0,0,3,1,2,0,1,0,0,0,0,0,3,5,1,0,0,1,1,1
29007,29007,HOUSEHOLD_2_471_WI_3_validation,1,2,1,0,0,0,1,3,1,6,1,1,0,1,1,1,2,2,0,2,0,0,1,0,0,2,0,4
29008,29008,HOUSEHOLD_2_472_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29009,29009,HOUSEHOLD_2_473_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29010,29010,HOUSEHOLD_2_474_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
29011,29011,HOUSEHOLD_2_475_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29012,29012,HOUSEHOLD_2_476_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29013,29013,HOUSEHOLD_2_477_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29014,29014,HOUSEHOLD_2_478_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29015,29015,HOUSEHOLD_2_479_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29016,29016,HOUSEHOLD_2_480_WI_3_validation,0,0,0,0,0,1,0,2,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0
29017,29017,HOUSEHOLD_2_481_WI_3_validation,0,0,0,1,1,0,1,0,1,0,0,1,0,2,0,1,0,1,0,0,0,0,0,1,1,0,0,1
29018,29018,HOUSEHOLD_2_482_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29019,29019,HOUSEHOLD_2_483_WI_3_validation,1,1,2,0,0,1,2,1,0,1,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1
29020,29020,HOUSEHOLD_2_484_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29021,29021,HOUSEHOLD_2_485_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29022,29022,HOUSEHOLD_2_486_WI_3_validation,1,1,0,0,0,1,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
29023,29023,HOUSEHOLD_2_487_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29024,29024,HOUSEHOLD_2_488_WI_3_validation,0,0,1,0,0,0,0,0,0,0,1,1,0,1,2,0,1,0,0,0,0,0,1,0,0,1,0,1
29025,29025,HOUSEHOLD_2_489_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29026,29026,HOUSEHOLD_2_490_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29027,29027,HOUSEHOLD_2_491_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29028,29028,HOUSEHOLD_2_492_WI_3_validation,1,4,0,2,0,1,3,3,2,1,2,0,0,1,3,2,0,0,0,0,0,2,5,2,0,0,0,0
29029,29029,HOUSEHOLD_2_493_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29030,29030,HOUSEHOLD_2_494_WI_3_validation,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,1
29031,29031,HOUSEHOLD_2_495_WI_3_validation,2,1,2,0,0,4,1,4,1,1,3,1,4,2,5,3,0,1,1,2,3,3,2,3,4,1,0,0
29032,29032,HOUSEHOLD_2_496_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29033,29033,HOUSEHOLD_2_497_WI_3_validation,1,1,1,1,0,1,0,0,0,1,1,1,4,2,2,0,0,0,0,3,1,0,0,1,0,1,0,3
29034,29034,HOUSEHOLD_2_498_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29035,29035,HOUSEHOLD_2_499_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29036,29036,HOUSEHOLD_2_500_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29037,29037,HOUSEHOLD_2_501_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29038,29038,HOUSEHOLD_2_502_WI_3_validation,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29039,29039,HOUSEHOLD_2_503_WI_3_validation,0,2,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
29040,29040,HOUSEHOLD_2_504_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29041,29041,HOUSEHOLD_2_505_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29042,29042,HOUSEHOLD_2_506_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29043,29043,HOUSEHOLD_2_507_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,0,0,0
29044,29044,HOUSEHOLD_2_508_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29045,29045,HOUSEHOLD_2_509_WI_3_validation,1,1,1,0,1,1,3,0,2,0,1,1,1,1,5,2,1,2,0,1,0,0,2,2,0,0,0,0
29046,29046,HOUSEHOLD_2_510_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29047,29047,HOUSEHOLD_2_511_WI_3_validation,0,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
29048,29048,HOUSEHOLD_2_512_WI_3_validation,0,2,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29049,29049,HOUSEHOLD_2_513_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29050,29050,HOUSEHOLD_2_514_WI_3_validation,0,1,1,0,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29051,29051,HOUSEHOLD_2_515_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29052,29052,HOUSEHOLD_2_516_WI_3_validation,0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
29053,29053,FOODS_1_001_WI_3_validation,0,0,0,0,0,3,0,0,0,3,0,2,1,4,2,6,0,0,0,3,0,2,1,1,1,0,0,0
29054,29054,FOODS_1_002_WI_3_validation,0,1,1,0,0,0,0,0,1,2,1,0,0,1,0,0,0,1,0,0,3,0,1,0,0,1,1,2
29055,29055,FOODS_1_003_WI_3_validation,0,0,0,0,0,2,3,3,3,1,2,0,0,3,3,0,0,0,1,0,0,3,1,0,2,1,0,1
29056,29056,FOODS_1_004_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29057,29057,FOODS_1_005_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1
29058,29058,FOODS_1_006_WI_3_validation,0,0,1,0,1,2,9,2,1,1,3,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,5,6
29059,29059,FOODS_1_008_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29060,29060,FOODS_1_009_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29061,29061,FOODS_1_010_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29062,29062,FOODS_1_011_WI_3_validation,2,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,4,1,0,0,0,0,0
29063,29063,FOODS_1_012_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29064,29064,FOODS_1_013_WI_3_validation,1,0,2,1,1,2,2,0,1,2,0,0,1,0,1,1,2,0,1,3,0,3,0,1,0,3,0,0
29065,29065,FOODS_1_014_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29066,29066,FOODS_1_015_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29067,29067,FOODS_1_016_WI_3_validation,4,0,0,0,0,1,0,1,0,0,1,0,2,0,1,3,0,2,1,1,1,0,0,0,1,2,0,0
29068,29068,FOODS_1_017_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29069,29069,FOODS_1_018_WI_3_validation,2,0,2,0,1,3,4,2,5,0,1,3,2,9,2,4,0,1,1,2,0,5,4,2,3,2,1,1
29070,29070,FOODS_1_019_WI_3_validation,7,6,4,5,2,5,0,21,13,2,7,2,0,0,0,4,9,14,6,1,0,0,0,6,4,17,5,5
29071,29071,FOODS_1_020_WI_3_validation,2,4,0,2,0,1,1,2,1,2,4,2,0,0,0,3,1,1,2,4,3,1,1,3,1,1,1,4
29072,29072,FOODS_1_021_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29073,29073,FOODS_1_022_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29074,29074,FOODS_1_023_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29075,29075,FOODS_1_024_WI_3_validation,0,6,0,2,4,0,2,6,3,5,0,2,4,3,0,0,0,0,2,1,1,0,0,1,0,0,2,2
29076,29076,FOODS_1_025_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29077,29077,FOODS_1_026_WI_3_validation,1,0,2,0,0,0,1,0,0,0,0,0,0,4,2,6,0,0,0,0,1,2,0,0,3,0,0,0
29078,29078,FOODS_1_027_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29079,29079,FOODS_1_028_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29080,29080,FOODS_1_029_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29081,29081,FOODS_1_030_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29082,29082,FOODS_1_031_WI_3_validation,2,2,0,1,0,1,1,1,3,1,0,1,1,3,1,2,3,1,1,1,1,0,0,0,1,1,0,4
29083,29083,FOODS_1_032_WI_3_validation,11,8,2,1,3,5,0,0,0,0,0,0,0,0,0,10,1,1,11,4,10,9,5,3,5,0,0,2
29084,29084,FOODS_1_033_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29085,29085,FOODS_1_034_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29086,29086,FOODS_1_035_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29087,29087,FOODS_1_036_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,3,2,8,4,2,0,0,0,1,4
29088,29088,FOODS_1_037_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29089,29089,FOODS_1_038_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,3,0,0,2,0,0,0,0
29090,29090,FOODS_1_039_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29091,29091,FOODS_1_040_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,1,0,0,2,4,5,1,2
29092,29092,FOODS_1_041_WI_3_validation,2,4,2,3,2,3,1,2,2,1,2,2,1,1,1,5,3,2,2,4,2,6,0,0,0,0,0,0
29093,29093,FOODS_1_042_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29094,29094,FOODS_1_043_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29095,29095,FOODS_1_044_WI_3_validation,8,11,5,9,7,11,4,6,5,1,7,0,0,4,12,8,4,6,3,3,4,6,0,0,3,5,6,6
29096,29096,FOODS_1_045_WI_3_validation,1,0,0,2,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,2,0,0
29097,29097,FOODS_1_046_WI_3_validation,5,4,6,1,2,8,5,8,4,3,2,3,3,9,10,11,2,1,3,1,2,5,2,2,0,3,2,2
29098,29098,FOODS_1_047_WI_3_validation,3,2,1,0,1,1,3,3,0,1,1,0,0,0,1,6,2,1,3,1,2,1,0,0,3,1,0,0
29099,29099,FOODS_1_048_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29100,29100,FOODS_1_049_WI_3_validation,1,2,0,1,0,0,1,0,0,0,1,1,0,0,2,0,1,0,4,1,1,0,3,1,1,1,0,0
29101,29101,FOODS_1_050_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29102,29102,FOODS_1_051_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29103,29103,FOODS_1_052_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29104,29104,FOODS_1_053_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29105,29105,FOODS_1_054_WI_3_validation,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,5,0,1,0,0,0,0,0
29106,29106,FOODS_1_055_WI_3_validation,3,0,1,0,0,0,0,0,10,5,3,15,16,28,30,112,4,5,3,2,1,0,0,0,0,0,0,0
29107,29107,FOODS_1_056_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29108,29108,FOODS_1_057_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29109,29109,FOODS_1_058_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29110,29110,FOODS_1_059_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29111,29111,FOODS_1_060_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29112,29112,FOODS_1_061_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29113,29113,FOODS_1_062_WI_3_validation,1,1,0,0,1,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,1
29114,29114,FOODS_1_063_WI_3_validation,2,0,1,0,0,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,3,3,2,1
29115,29115,FOODS_1_064_WI_3_validation,0,1,0,0,0,0,2,0,1,0,0,2,0,0,3,2,1,0,0,0,1,3,1,0,1,0,0,0
29116,29116,FOODS_1_065_WI_3_validation,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,2,1
29117,29117,FOODS_1_066_WI_3_validation,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
29118,29118,FOODS_1_067_WI_3_validation,0,6,0,2,0,3,3,3,2,5,3,1,0,3,5,4,2,0,2,4,1,0,3,0,2,2,2,4
29119,29119,FOODS_1_068_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29120,29120,FOODS_1_069_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29121,29121,FOODS_1_070_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29122,29122,FOODS_1_071_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29123,29123,FOODS_1_072_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29124,29124,FOODS_1_073_WI_3_validation,0,2,1,1,0,0,1,0,4,0,0,0,3,1,0,0,2,0,3,0,1,3,2,1,2,1,1,0
29125,29125,FOODS_1_074_WI_3_validation,8,2,0,2,2,7,1,1,3,2,4,2,3,2,0,1,0,0,0,0,0,0,0,3,4,5,2,2
29126,29126,FOODS_1_075_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
29127,29127,FOODS_1_076_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29128,29128,FOODS_1_077_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29129,29129,FOODS_1_078_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29130,29130,FOODS_1_079_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,0,0,0
29131,29131,FOODS_1_080_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29132,29132,FOODS_1_081_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29133,29133,FOODS_1_082_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29134,29134,FOODS_1_083_WI_3_validation,3,4,2,4,1,3,1,1,2,1,9,3,2,4,4,13,2,1,3,4,2,5,1,2,0,0,0,2
29135,29135,FOODS_1_084_WI_3_validation,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
29136,29136,FOODS_1_085_WI_3_validation,8,0,8,5,1,6,3,4,2,1,1,4,1,2,0,0,0,6,0,1,1,3,2,1,2,0,1,0
29137,29137,FOODS_1_086_WI_3_validation,6,6,3,2,1,3,3,0,0,0,0,0,0,0,0,4,3,3,2,6,5,4,1,6,3,4,3,10
29138,29138,FOODS_1_087_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29139,29139,FOODS_1_088_WI_3_validation,1,0,2,0,1,2,8,0,2,0,0,0,0,6,3,17,8,2,0,4,0,0,1,2,1,2,0,4
29140,29140,FOODS_1_089_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
